"URL","Collection Name","Collection Code","Institution Name","Institution Code","URL for collection","URL for collection's specimen catalog/database","URL for collection's webservices","Collection Description","Collection Content Type","Preservation Type","Accession Status","Status of Collection","Access Eligibility and Rules","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","LSID","Cool URI"
"http://grbio.org/institutional-collection/angelo-coast-range-reserve-invertebrates","Angelo Coast Range Reserve Invertebrates","Angelo-Ento","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","Angelo Coast Range Reserve Invertebrate Collection of specimens found on the reserve.","Biological: Other or Undefined","Sample Treatment: Pinned","Institutional","Active","public and research grade data","Peter A. Steel","Angelo Coast Range Reserve","42101 Wilderness Road","Branscomb","CA","95417","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/bj5c-h9mi"
"http://grbio.org/institutional-collection/angelo-coast-range-reserve-mammal-collection","Angelo Coast Range Reserve Mammal Collection","Angelo-Mamm","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","Angelo Coast Range Reserve Mammal Collection","Biological: Other or Undefined","Sample Treatment: Dried","Institutional","Active","public and research grade","Peter A. Steel","Angelo Coast Range Reserve","42101 Wilderness Road","Branscomb","California","95417","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/gw4j-j49h"
"http://grbio.org/institutional-collection/angelo-coast-range-reserve-plant-collection","Angelo Coast Range Reserve Plant Collection","Angelo-Herb","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","Angelo Coast Range Reserve Plant and Fungal Specimen Database","Biological: Preserved organisms, their parts and products","Sample Treatment: Pressed","Institutional","Active","Public and Research Grade","Peter A. Steel","Angelo Coast Range Reserve","42101 Wilderness Road","Branscomb","California","95417","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/vqjf-m3q0"
"http://grbio.org/institutional-collection/angelo-coast-range-reserve-bird-collection","Angelo Coast Range Reserve Bird Collection","Bird","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","","Angelo Coast Range Reserve Bird Collection","Biological: Preserved organisms, their parts and products","Sample Treatment: Dried","Institutional","Active","Public and Research Grade","Peter A. Steel","Angelo Coast Range Reserve","42101 Wilderness Road","Branscomb","CA","95417","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/fk7f-5yp0"
"http://grbio.org/institutional-collection/angelo-coast-range-reserve-herpetology-collection","Angelo Coast Range Reserve Herpetology Collection","ANGELO-HERP","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","Angelo Coast Range Reserve Herpetology Collection","Biological: Preserved organisms, their parts and products","Sample Treatment: Fluid preserved","Institutional","Active","Public and research grade","Peter A. Steel","Angelo Coast Range Reserve","42101 Wilderness Road","Branscomb","CA","95417","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/hac2-05jj"
"http://grbio.org/institutional-collection/hymenoptera-1","Hymenoptera","ZSM-HYM","Bavarian State Collection of Zoology","ZSM","http://www.zsm.mwn.de/hym/","http://www.zsm.mwn.de/hym/e/resources.htm","","  	The Hymenoptera section houses about three million specimens and is the largest Hymenoptera collection in Germany. Specimens are stored in about 12,500 drawers. Standard size drawers are 41x52 cm wooden boxes with glass lid and a tight key and slot joint. Drawers are arranged in wooden cabinets that allow easy access to all parts of the collection. The collection hall is situated underground and fully air conditioned. It was built in 1985 according to modern curatorial requirements. The collection contains about 6,500 type specimens. Most of these are parasitoids (about 4,300 specimens, mainly Ichneumonidae), and there are about 1,250 type specimens of aculeate wasps and about 620 types of Symphyta.","Biological: Preserved organisms, their parts and products","Sample Treatment: Fluid preserved","Institutional","Active","","Muenchhausenstr. 21","","","Munich","Bayern","81247","Germany","","","","","","","","Stefan Schmidt","","http://grbio.org/cool/3a3c-s0qw"
"http://grbio.org/institutional-collection/james-san-jacinto-mountains-reserve-invertebrate-collection","James San Jacinto Mountains Reserve Invertebrate Collection","JAMES-ENTO","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","James San Jacinto Mountains Reserve Invertebrate Collection","Biological: Preserved organisms, their parts and products","Sample Treatment: Pinned","Institutional","Active","Public and Research Grade","P.O. Box 1775","","","Idyllwild","California","92549","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/mi37-7t73"
"http://grbio.org/institutional-collection/james-san-jacinto-mountains-reserve-mammal-collection","James San Jacinto Mountains Reserve Mammal Collection","JAMES-MAMM","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","James San Jacinto Mountains Reserve Mammal Collection","Biological: Animal-derived (skins, eggs, feathers, etc.)","Sample Treatment: Dried","Institutional","Active","Public and Research Grade","PO Box 1775","","","Idyllwild","CA","92549","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/79d4-6x1x"
"http://grbio.org/institutional-collection/james-san-jacinto-mountains-reserve-plant-collection","James San Jacinto Mountains Reserve Plant Collection","JAMES-HERB","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","James San Jacinto Mountains Reserve Plant Collection","Biological: Preserved organisms, their parts and products","Sample Treatment: Dried","Institutional","Active","Public and Research Grade","PO Box 1775","","","Idyllwild","CA","92549","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/xk87-3jav"
"http://grbio.org/institutional-collection/james-san-jacinto-mountains-reserve-bird-collection","James San Jacinto Mountains Reserve Bird Collection","JAMES-BIRD","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","James San Jacinto Mountains Reserve Bird Collection","Biological: Preserved organisms, their parts and products","Sample Treatment: Dried","Institutional","Active","Public and research Grade","PO Box 1775","","","Idyllwild","CA","92549","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/2g57-0tix"
"http://grbio.org/institutional-collection/james-san-jacinto-mountains-reserve-herpetology-collection","James San Jacinto Mountains Reserve Herpetology Collection","JAMES-HERP","University of California Natural Reserve System","UCNRS","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","http://arctos.database.museum/home.cfm","James San Jacinto Mountains Reserve Herpetology Collection","Biological: Preserved organisms, their parts and products","Sample Treatment: Fluid preserved","Institutional","Active","Public and research Grade","PO BOC !775","","","Idyllwild","CA","92549","USA","","","","","","","","UCNRS Information Manager","","http://grbio.org/cool/sx43-18t0"
"http://grbio.org/institutional-collection/invertebrate-zoology-3","Invertebrate Zoology","IZ","Museum of Comparative Zoology","MCZ","http://mcz.harvard.edu/Departments/InvertZoo/","http://mczbase.mcz.harvard.edu/","","","Biological: Preserved organisms, their parts and products","Sample Treatment: Fluid preserved","Institutional","Active","http://mcz.harvard.edu/Departments/InvertZoo/","Harvard University","Museum of Comparative Zoology","26 Oxford Street","Cambridge","MA","02138","USA","","","","","","","","Adam Baldinger","","http://grbio.org/cool/pz23-mf3j"
"http://grbio.org/institutional-collection/mammalogy-3","Mammalogy","MAM","Museum of Comparative Zoology","MCZ","http://mcz.harvard.edu/Departments/Mammalogy/","http://mczbase.mcz.harvard.edu/","","","Biological: Preserved organisms, their parts and products","Sample Treatment: Dried","Institutional","Active","http://mcz.harvard.edu/Departments/Mammalogy/","Harvard University","Museum of Comparative Zoology","26 Oxford Street","Cambridge","MA","02138","USA","","","","","","","","Judy Chupasko","","http://grbio.org/cool/zvgc-bkes"
"http://grbio.org/institutional-collection/invertebrate-paleontology-3","Invertebrate Paleontology","IP","Museum of Comparative Zoology","MCZ","http://mcz.harvard.edu/Departments/InvertPaleo/","http://mczbase.mcz.harvard.edu/","","","Paleontological: Invertebrate Body Fossils","Sample Treatment: Dried","Institutional","Active","http://mcz.harvard.edu/Departments/InvertPaleo/","Harvard University","Museum of Comparative Zoology","26 Oxford Street","Cambrdige","MA","02138","USA","","","","","","","","Jessica Cundiff","","http://grbio.org/cool/z10s-8tzq"
"http://grbio.org/institutional-collection/malacology","Malacology","Mala","Museum of Comparative Zoology","MCZ","http://mcz.harvard.edu/Departments/Malacology/","http://mczbase.mcz.harvard.edu/","","","Biological: Preserved organisms, their parts and products","Sample Treatment: Dried","Institutional","Active","http://mcz.harvard.edu/Departments/Malacology/","Harvard University","Museum of Comparative Zoology","26 Oxford Street","Cambridge","MA","02138","USA","","","","","","","","Adam Baldinger","","http://grbio.org/cool/s8vt-7whs"
"http://grbio.org/institutional-collection/ornithology-4","Ornithology","Orn","Museum of Comparative Zoology","MCZ","http://mcz.harvard.edu/Departments/Ornithology/index.html","http://mczbase.mcz.harvard.edu/","","The collections, which contain over 364,000 specimens, have worldwide coverage. &amp;nbsp;We are particularly strong in North America and the Neotropics. &amp;nbsp;We also have extensive Asian collections, especially from China. The Collections contain representatives of nearly every genus of bird and over 85% of the known species of birds. &amp;nbsp;We have particularly strong holdings of New World suboscines, Piciformes and Emberizidae. We also have extensive coverage of most taxonomic groups from around the world.&amp;nbsp;  &amp;nbsp;","Biological: Animal-derived (skins, eggs, feathers, etc.)","Sample Treatment: Dried","Institutional","Active","http://mcz.harvard.edu/Departments/Ornithology/index.html","Harvard University","Museum of Comparative Zoology","26 Oxford Street","Cambridge","MA","02138","USA","","","","","","","","Jeremiah Trimble","","http://grbio.org/cool/dqap-pnaf"
"http://grbio.org/institutional-collection/vertebrate-paleontology-2","Vertebrate Paleontology","VP","Museum of Comparative Zoology","MCZ","http://mcz.harvard.edu/Departments/VertPaleo/","http://mczbase.mcz.harvard.edu/","","","Paleontological: Vertebrate Body Fossils","Sample Treatment: Dried","Institutional","Active","http://mcz.harvard.edu/Departments/VertPaleo/","Harvard University","Museum of Comparative Zoology","26 Oxford Street","Cambridge","MA","02138","USA","","","","","","","","Jessica Cundiff","","http://grbio.org/cool/jsyw-n6g2"
"http://grbio.org/institutional-collection/arachnida","Arachnida","CFOR-S","College of Forestry","CFOR","","","","","Biological: Preserved organisms, their parts and products","Sample Treatment: Fluid preserved","Project","Active","","","","","Dapoli","","415712","India","","","","","","","","Vinayak Krishna Patil","","http://grbio.org/cool/vfsg-mivs"
