"URL","Collection Name","Institution Name","Institutional Code/Acronym","Collection Code","URL for collection","URL for collection's specimen catalog/database","URL for collection's webservices","Collection Description","Collection Content Type","Preservation Type","Accession Status (Yes=Institutional, No=Project)","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","Status of Collection: Active?","LSID"
"http://grbio.org/institutional-collection/lichen-herbarium-0","Lichen herbarium","University of Bergen",,"BG-L","http://www.uib.no/en/universitymuseum/65821/herbarium-bg",,,"The Lichen Herbarium contains (as per 2014) 90 000 lichens. The majority is from Norway, but there are also larger, important collections of lichens from North America (T. T&oslash;nsberg), Bouvet Island and Antarctica (T. Engelskj&oslash;n).  Important collectors are J.J. Havaas, J.M. Norman (part of his collection) and T. T&oslash;nsberg. The entire lichen collection has been data recorded and the c. 50 000 lichens collected in Norway can be searched for in the common&rdquo;Norsk Lav Database&rdquo; (NLD). From this link/connection there is information on red-listed lichens in Norway. T. T&oslash;nsberg at the lichen herbarium publishes the lichen exsiccate &ldquo;Lichenes isidiosi et sorediosi crustacei exsiccati&rdquo;.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Lichen herbarium","Allégt. 41","PO Box 7800","Bergen",,"5020","Norway","Lichen herbarium","Allégt. 41",,"Bergen",,"5020","Norway","Tor Tønsberg","Yes",
"http://grbio.org/institutional-collection/mammals-1","Mammals","Museo Nacional de Historia Natural",,"MNHN","http://www.mnhn.gub.uy/innovaportal/v/3463/12/mecweb/mastozoologia?contid=3455",,,"The collection of mammals consists of skins, skulls, skeletons, specimens in liquid, tissues, embryos, organs, parasites, footprints, droppings, nests and images. Copies are being molted formaldehyde to alcohol.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","25 de Mayo 582","Casilla de Correo 399",,"Montevideo","Montevideo",,"Uruguay",,,,,,,,"Enrique Gonzalez","Yes",
"http://grbio.org/institutional-collection/palentology","Palentology","Museo Nacional de Historia Natural",,"MNHN","http://www.mnhn.gub.uy/innovaportal/v/3427/12/mecweb/paleontologia?contid=3090",,,"Neogene fossil mammals, invertebrates, and dinosaurs.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","25de Mayo 582",,,"Montevideo",,,"Uruguay",,,,,,,,"Andrés Rinderknecht","Yes",
"http://grbio.org/institutional-collection/tmm-collections-vertebrate-paleontology-laboratory","TMM Collections at the Vertebrate Paleontology Laboratory","Vertebrate Paleontology Laboratory",,"TMM","http://www.jsg.utexas.edu/vpl/",,,"one million vertebrate fossils, WPA-related archives, modern osteology collection","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes","Vertebrate Paleontology Laboratory (VPL)","J.J. Pickle Research Campus","10100 Burnet Road, Building 6","Austin","Texas","78758","USA",,,,,,,,"J. Chris Sagebiel","Yes",
"http://grbio.org/institutional-collection/fungal-endophytes-collection-research-group-agronomy","Fungal endophytes Collection of the Research Group of Agronomy","Universidad de Extremadura",,"FECRGA",,,,"Collection of Fungal endophytes isolated from crop and pasture species growing in Extremadura (southwestern Spain)","Biological: Living cell or tissue cultures","Storage Environment: Other (please define)","Yes","Escuela de Ingenierias Agrarias. Avda Adolfo Suárez s/n",,,"Badajoz","Badajoz","06007","Spain",,,,,,,,"Oscar Santamaria","Yes",
"http://grbio.org/institutional-collection/ornithology-3","Ornithology","Museo Nacional de Historia Natural",,"MNHN","http://www.mnhn.gub.uy/innovaportal/v/3461/12/mecweb/ornitologia?contid=3455",,,"Ornithological collection of Uruguaian avifauna. Skins, skeletons, oology and tissue samples.","Biological: Other or Undefined","Storage Environment: Ambient controlled (indoors)","Yes",,,,,,,"Uruguay",,,,,,,"Uruguay","Washington Jones","Yes",
"http://grbio.org/institutional-collection/uprrp-zoological-museum","UPRRP Zoological Museum","University of Puerto Rico at Rio Piedras",,"MZUPRRP",,,"http://mzoologia.uprrp.edu/","Contact museozoologiauprrp@gmail.com or mzuprrp@gmail.com for more information.","Biological: Other or Undefined","Sample Treatment: Fluid preserved","Yes","Department of Biology","University of Puerto Rico","PO Box 23360","San Juan","Puerto Rico","00931-3360","USA","Facundo Bueso Building Rm 232","University of Puerto Rico-Rio Piedras","Ponce de Leon Avenue","San Juan","Puerto Rico","00931-3360","Puerto Rico","James Ackerman","Yes",
"http://grbio.org/institutional-collection/kathryn-kalmbach-herbarium","Kathryn Kalmbach Herbarium","Denver Botanic Gardens",,"KHD","http://www.botanicgardens.org/science/plant-fungi/kathryn-kalmbach-herbarium","http://swbiodiversity.org/portal/index.php",,"The Kathryn Kalmbach Herbarium (KHD), a collection of over 54,000 vascular plant specimens, is a regional herbarium with a research focus on the species diversity of Colorado and the Southern Rocky Mountain region. The collection also contains species from other areas of the Southwest and those species that are in cultivation at Denver Botanic Gardens. Most of the specimens within the collection have been digitized, and their photographs may be found online. Higher resolution images are also available upon request.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Denver Botanic Gardens","Kathryn Kalmbach Herbarium","1005 York Street","Denver","Colorado","80206","USA",,,,,,,,"Richard Allman Levy","Yes",
"http://grbio.org/institutional-collection/sam-mitchel-herbarium-fungi","Sam Mitchel Herbarium of Fungi","Denver Botanic Gardens",,"DBG","http://www.botanicgardens.org/science/plant-fungi/sam-mitchel-herbarium-fungi","http://mycoportal.org/portal/index.php",,"Specialty: Fleshy fungi, ascomycetes, gasteromycetes, and Cortinariaceae of the Rocky Mountain region, mostly Colorado. Housed at the Denver Botanic Garden. Date Founded: 1951. Images: many may be found online. Higher resolution images are available upon request.","Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Denver Botanic Gardens","Sam Mitchel Herbarium of Fungi","1005 York Street","Denver","Colorado","80206","USA","Denver Botanic Gardens","1007 York Street",,"Denver","Colorado","80206","USA","Richard Allman Levy","Yes",
"http://grbio.org/institutional-collection/denver-botanic-gardens-collection-arthropods","Denver Botanic Gardens Collection of Arthropods","Denver Botanic Gardens",,"DBGA",,,,,"Biological: Other or Undefined","Storage Environment: Other (please define)","Yes","Denver Botanic Gardens","Kathryn Kalmbach Herbarium","1005 York Street","Denver","Colorado","80206","USA",,,,,,,,"Richard Allman Levy","Yes",
"http://grbio.org/institutional-collection/federal-moon-rocks","Federal Moon Rocks","A Test Federal Repository",,"FMR",,,,"Enormous collection of igneous Federal moon rocks.","Earth & Planetary: Asteroids","Sample Treatment: Cryopreserved","Yes","123 Reeves Street",,,"Truro","Virginia","10120","USA",,,,"Cornwall","Maryland",,,"Leigh Aatest","Yes",
"http://grbio.org/institutional-collection/amphibian-and-reptile-collection","Amphibian and Reptile Collection","University of Alberta Museum of Zoology",,"UAMZ-HERPETOLOGY",,,,,,"Sample Treatment: Fluid preserved","Yes",,,,,,,"Canada",,,,,,,,"Cindy Paszkowski","Yes",
"http://grbio.org/institutional-collection/ichthyology-collection-3","Ichthyology Collection","University of Alberta Museum of Zoology",,"UAMZ-ICHTHYOLOGY",,,,,,"Sample Treatment: Fluid preserved","Yes",,,,,,,"Canada",,,,,,,,"Alison Murray","Yes",
"http://grbio.org/institutional-collection/division-genomic-resources-museum-southwestern-biology","Division of Genomic Resources, Museum of Southwestern Biology","Museum of Southwestern Biology",,"MSB DGR","http://msb.unm.edu/divisions/genomics/index.html","http://arctos.database.museum/home.cfm#MSB",,"The Museum of Southwestern Biology (MSB), Division of Genomic Resources (DGR) is a centralized repository at the University of New Mexico (UNM) for cryogenic biological materials submitted from MSB divisions at the University of New Mexico and from other individuals and institutions worldwide. The MSB DGR collection archives cryogenically preserved samples of animal tissues, whole organisms such as embryos and parasites, and purified DNA and RNA for the MSB divisions of Mammals, Birds, Fishes, Herpetology, and Parasitology. The collection contains over 600,000 samples representing more than 232,000 specimens, housed in 16 ultra-low freezers at -80 ̊ C.",,"Storage Environment: Frozen (-80)","Yes","Division of Genomic Resources","Museum of Southwestern Biology","1 University of New Mexico, MSC-03 2020","Albuquerque","NM","87131","USA","Museum of Southwestern Biology, University of New Mexico","302 Yale Blvd NE","Ceria 83, Room 204","Albuquerque","NM","87131","USA","Mariel L. Campbell","Yes",
"http://grbio.org/institutional-collection/host-collecton","Host Collecton","Museum of Southwestern Biology",,"MSB:host","http://msb.unm.edu/divisions/parasites/index.html","http://arctos.database.museum/msb_host",,"Data on the host organisms of parasites in the Museum of Southwestern Biology&#39;s Parasite Collection. These are mostly observations rather than specimen records, and taxonomic determinations are often based upon a parasitologist&#39;s annotation. Parasites with specimen vouchers in other Arctos collections are related to the records in those collections rather than this collection. If you recognize records in the host collection as specimens in any other collection, please notify us.",,"Sample Treatment: Fluid preserved","Yes","University of New Mexico","Museum of Southwestern Biology","1 University of New Mexico, MSC-03 2020","Albuquerque","NM","87131","USA","Museum of Southwestern Biology, University of New Mexico","302 Yale Blvd NE","Ceria 83, Room 204","Albuquerque","NM","87131","USA","Mariel L. Campbell","Yes",
"http://grbio.org/institutional-collection/vertebrate-paleontology-0","Vertebrate Paleontology","Museum of Geology, South Dakota School of Mines and Technology",,"Vertebrate paleontology",,,,"Vertebrate fossils, primarily from the Cretaceous Western Interior Seaway and the Cenozoic White River Badlands",,"Sample Treatment: Dried","Yes","Museum of Geology","South Dakota School of Mines and Technology","501 E. St. Joseph","Rapid City","SD","57701","USA",,,,,,,,"Darrin C. Pagnac","Yes",
"http://grbio.org/institutional-collection/invertebrate-paleontology-1","Invertebrate Paleontology","Museum of Geology, South Dakota School of Mines and Technology",,"Invertebrate paleontology",,,,"Collections strengths include holdings from the Cretaceous Western Interior Seaway, Neogene bivalves, foraminifera and other microfossils",,"Sample Treatment: Dried","Yes","Museum of Geology","South Dakota School of Mines and Technology","501 E. St. Joseph","Rapid City","SD","57701","USA",,,,,,,,"Laurie C. Anderson","Yes",
"http://grbio.org/institutional-collection/paleobotany-1","Paleobotany","Museum of Geology, South Dakota School of Mines and Technology",,"Paleobotany and herbarium",,,,"Primarily fossil cycadeoids from the Fossil Cycad site; plant fossils from the Kilgore Site; small regional herbarium",,"Sample Treatment: Dried","Yes","Museum of Geology","South Dakota School of Mines and Technology","501 E. St. Joseph","Rapid City","SD","57701","USA",,,,,,,,"Sally Shelton","Yes",
"http://grbio.org/institutional-collection/ichthyology-2","Ichthyology","Museum of Comparative Zoology",,"Ichthyology","http://mcz.harvard.edu/Departments/Ichthyology/","http://mczbase.mcz.harvard.edu/",,,"Biological: Preserved organisms, their parts & products","Sample Treatment: Fluid preserved","Yes","Harvard University","Museum of Comparative Zoology","26 Oxford Street","Cambridge","MA","02138","USA",,,,,,,,"Karsten E. Hartel","Yes",
"http://grbio.org/institutional-collection/vascular-plants-inner-anatolia","Vascular plants of inner anatolia","Erciyes University",,"plants",,,,,,"Sample Treatment: Dried","Yes",,,,,,,"Turkey",,,,,,,,"Cem Vural","Yes",
"http://grbio.org/institutional-collection/invertebrate-paleontology-2","Invertebrate Paleontology","Cincinnati Museum of Natural History",,"Invertebrate Paleontology",,,,,,"Sample Treatment: Dried","Yes",,,,"Cincinnati","Ohio","45203","USA",,,,,,,,"Dr. Brenda Hunda","Yes",
"http://grbio.org/institutional-collection/vertebrate-paleontology-1","Vertebrate Paleontology","Cincinnati Museum of Natural History",,"Vertebrate Paleontology",,,,,,"Sample Treatment: Dried","Yes",,,,"Cincinnati","Ohio","45203","USA",,,,,,,,"Dr. Glenn Storrs","Yes",
"http://grbio.org/institutional-collection/insects-plants-shells","Insects, Plants, Shells","Belau National Museum",,"BNM",,,,"The Belau National Museum consists of a natural history collecting that includes plants, insects, shells, and selected mammalian and reptilian skeletons. There is also a material collection of cultural artifacts, and a library of publications from former researchers and collectors.",,"Sample Treatment: Dried","Yes","PO Box 666",,,"Koror",,"96940","Palau",,,,,,,,"Dr. Ann E. Kitalong","Yes",
